Dataset_Label,Raw_Value
LIGHT,649
LIGHT,0
LIGHT,0
LIGHT,618
LIGHT,0
LIGHT,0
LIGHT,640
LIGHT,0
LIGHT,0
LIGHT,649
LIGHT,0
LIGHT,0
LIGHT,609
LIGHT,0
LIGHT,313
LIGHT,304
LIGHT,0
LIGHT,600
LIGHT,65
LIGHT,0
LIGHT,587
LIGHT,0
LIGHT,0
LIGHT,661
LIGHT,0
LIGHT,161
LIGHT,542
LIGHT,0
LIGHT,526
LIGHT,207
LIGHT,0
LIGHT,570
LIGHT,102
LIGHT,0
LIGHT,656
LIGHT,88
LIGHT,0
LIGHT,624
LIGHT,113
LIGHT,0
LIGHT,577
LIGHT,302
LIGHT,0
LIGHT,286
LIGHT,570
LIGHT,0
LIGHT,0
LIGHT,732
LIGHT,0
LIGHT,0
LIGHT,658
LIGHT,207
LIGHT,6
LIGHT,124
LIGHT,690
LIGHT,0
LIGHT,0
LIGHT,536
LIGHT,301
LIGHT,0
LIGHT,0
LIGHT,625
LIGHT,168
LIGHT,0
LIGHT,0
LIGHT,591
LIGHT,495
LIGHT,0
LIGHT,0
LIGHT,310
LIGHT,681
LIGHT,101
LIGHT,0
LIGHT,0
LIGHT,523
LIGHT,648
LIGHT,87
LIGHT,10
LIGHT,0
LIGHT,307
LIGHT,673
LIGHT,348
LIGHT,0
LIGHT,0
LIGHT,65
LIGHT,638
LIGHT,281
LIGHT,0
LIGHT,0
LIGHT,463
LIGHT,667
LIGHT,70
LIGHT,0
LIGHT,0
LIGHT,577
LIGHT,466
LIGHT,0
LIGHT,0
LIGHT,327
LIGHT,710
LIGHT,38
LIGHT,0
LIGHT,0
LIGHT,697
LIGHT,55
LIGHT,1
LIGHT,0
LIGHT,644
LIGHT,77
LIGHT,0
LIGHT,124
LIGHT,662
LIGHT,32
LIGHT,0
LIGHT,201
LIGHT,716
LIGHT,10
LIGHT,0
LIGHT,253
LIGHT,670
LIGHT,0
LIGHT,0
LIGHT,412
LIGHT,706
LIGHT,30
LIGHT,0
LIGHT,359
LIGHT,736
LIGHT,0
LIGHT,0
LIGHT,387
LIGHT,678
LIGHT,31
LIGHT,0
LIGHT,280
LIGHT,656
LIGHT,25
LIGHT,0
LIGHT,162
LIGHT,673
LIGHT,28
LIGHT,0
LIGHT,17
LIGHT,645
LIGHT,30
LIGHT,0
LIGHT,0
LIGHT,678
LIGHT,122
LIGHT,19
LIGHT,0
LIGHT,631
LIGHT,317
LIGHT,17
LIGHT,0
LIGHT,608
LIGHT,427
LIGHT,0
LIGHT,0
LIGHT,437
LIGHT,595
LIGHT,0
LIGHT,0
LIGHT,468
LIGHT,711
LIGHT,0
LIGHT,0
LIGHT,119
LIGHT,716
LIGHT,39
LIGHT,4
LIGHT,0
LIGHT,651
LIGHT,258
LIGHT,0
LIGHT,0
LIGHT,516
LIGHT,675
LIGHT,5
LIGHT,0
LIGHT,325
LIGHT,737
LIGHT,99
LIGHT,4
LIGHT,0
LIGHT,676
LIGHT,113
LIGHT,39
LIGHT,0
LIGHT,621
LIGHT,280
LIGHT,0
LIGHT,0
LIGHT,614
LIGHT,524
LIGHT,28
LIGHT,0
LIGHT,517
LIGHT,632
LIGHT,24
